Timestamp,Name,Value
0.885086,"NT:/FMSInfo/.type","FMSInfo"
0.886221,"NT:/FMSInfo/IsRedAlliance",true
0.885781,"NT:/FMSInfo/MatchNumber",0
0.885937,"NT:/FMSInfo/ReplayNumber",0
0.921767,"NT:/FMSInfo/FMSControlData",32
1.281961,"NT:/LiveWindow/Ungrouped/PIDController[1]/enabled",true
0.885479,"NT:/FMSInfo/EventName",""
0.791817,"NT:/LiveWindow/.status/LW Enabled",false
0.885333,"NT:/FMSInfo/GameSpecificMessage",""
1.281878,"NT:/LiveWindow/Ungrouped/PIDController[1]/p",1
0.886349,"NT:/FMSInfo/StationNumber",1
0.886071,"NT:/FMSInfo/MatchType",0
1.65812,"NTConnection","{""connected"":true,""remote_id"":""shuffleboard"",""remote_ip"":""10.46.7.139"",""remote_port"":64480,""protocol_version"":768}"
6.871775,"systemTime",2022-11-15 19:12:10.779431
7.016854,"NT:/SmartDashboard/Pressure (PSI)",93.02884012539184
7.017048,"NT:/SmartDashboard/IMU Yaw Angle (deg)",0.0007876642048358916
7.01868,"IMU Yaw Angle (deg)",0.0007876642048358916
7.018693," Pressure (psi)",93.02884012539184
7.018994,"Compressor Current (A)",0
7.104213,"FL Turn Abs Enc (rad)",2.8425253562425277
7.104551,"FL Turn Rel Enc (rad)",-0.022242721424341798
7.104914,"FL Drive Rel Enc (mps)",0
7.104992,"FL Turn Position Setpoint (rad)",0
7.105024,"FL Turn Velocity Setpoint (rad/s)",0
7.10508,"FL Turn Position Error (rad)",0
7.105129,"FL Turn Velocity Error (rad/s)",0
7.105148,"FL Turn Feed-forward Output (V)",0
7.105167,"FL Turn PID Output (V)",0
7.105491,"FL Is Homed",false
7.105537,"FR Turn Abs Enc (rad)",0.49148459002237777
7.105554,"FR Turn Rel Enc (rad)",0
7.105587,"FR Drive Rel Enc (mps)",0
7.105596,"FR Turn Position Setpoint (rad)",0
7.105603,"FR Turn Velocity Setpoint (rad/s)",0
7.10561,"FR Turn Position Error (rad)",0
7.105618,"FR Turn Velocity Error (rad/s)",0
7.105624,"FR Turn Feed-forward Output (V)",0
7.105629,"FR Turn PID Output (V)",0
7.105637,"FR Is Homed",false
7.105665,"RL Turn Abs Enc (rad)",2.9496453431874072
7.105677,"RL Turn Rel Enc (rad)",0
7.105701,"RL Drive Rel Enc (mps)",0
7.105708,"RL Turn Position Setpoint (rad)",0
7.105714,"RL Turn Velocity Setpoint (rad/s)",0
7.105721,"RL Turn Position Error (rad)",0
7.105728,"RL Turn Velocity Error (rad/s)",0
7.105733,"RL Turn Feed-forward Output (V)",0
7.105739,"RL Turn PID Output (V)",0
7.105745,"RL Is Homed",false
7.10577,"RR Turn Abs Enc (rad)",3.3540900645308582
7.105781,"RR Turn Rel Enc (rad)",0
7.105803,"RR Drive Rel Enc (mps)",0
7.10581,"RR Turn Position Setpoint (rad)",0
7.105817,"RR Turn Velocity Setpoint (rad/s)",0
7.105823,"RR Turn Position Error (rad)",0
7.10583,"RR Turn Velocity Error (rad/s)",0
7.105836,"RR Turn Feed-forward Output (V)",0
7.105841,"RR Turn PID Output (V)",0
7.105847,"RR Is Homed",false
7.106243,"Drivetrain State","Idle"
7.234436,"FMS Mode","Disabled"
7.235716," Pressure (psi)",92.84413145539904
7.23579,"IMU Yaw Angle (deg)",0.003183242842555046
7.238763," Pressure (psi)",92.84413145539904
7.23877,"IMU Yaw Angle (deg)",0.002926780745387077
7.240114," Pressure (psi)",92.84413145539904
7.240121,"IMU Yaw Angle (deg)",0.0028515628874301907
7.241743," Pressure (psi)",92.84413145539904
7.241755,"IMU Yaw Angle (deg)",0.0028515628874301907
7.243495," Pressure (psi)",92.84413145539904
