Timestamp,Name,Value
0.877973,"NT:/FMSInfo/.type","FMSInfo"
0.879115,"NT:/FMSInfo/IsRedAlliance",true
0.87867,"NT:/FMSInfo/MatchNumber",0
0.87883,"NT:/FMSInfo/ReplayNumber",0
0.918619,"NT:/FMSInfo/FMSControlData",32
1.062063,"NT:/LiveWindow/Ungrouped/PIDController[1]/enabled",true
0.878363,"NT:/FMSInfo/EventName",""
0.785858,"NT:/LiveWindow/.status/LW Enabled",false
0.878215,"NT:/FMSInfo/GameSpecificMessage",""
1.061978,"NT:/LiveWindow/Ungrouped/PIDController[1]/p",1
0.879244,"NT:/FMSInfo/StationNumber",1
0.878967,"NT:/FMSInfo/MatchType",0
1.641994,"NTConnection","{""connected"":true,""remote_id"":""shuffleboard"",""remote_ip"":""10.46.7.139"",""remote_port"":55189,""protocol_version"":768}"
6.985151,"NT:/SmartDashboard/Pressure (PSI)",109.5387167449139
6.98535,"NT:/SmartDashboard/IMU Yaw Angle (deg)",-0.0006570907831192013
6.986546,"IMU Yaw Angle (deg)",-0.0006570907831192013
6.986558," Pressure (psi)",109.5387167449139
6.986873,"Compressor Current (A)",0
7.086793,"FL Turn Abs Enc (rad)",2.8403548298238994
7.087436,"FL Turn Rel Enc (rad)",0
7.08814,"FL Drive Rel Enc (mps)",0
7.088223,"FL Turn Position Setpoint (rad)",0
7.088326,"FL Turn Velocity Setpoint (rad/s)",0
7.088469,"FL Turn Position Error (rad)",0
7.088535,"FL Turn Velocity Error (rad/s)",0
7.088555,"FL Turn Feed-forward Output (V)",0
7.088646,"FL Turn PID Output (V)",0
7.089604,"FL Is Homed",false
7.08972,"FR Turn Abs Enc (rad)",0.49311570496889945
7.089738,"FR Turn Rel Enc (rad)",0
7.089773,"FR Drive Rel Enc (mps)",0
7.08985,"FR Turn Position Setpoint (rad)",0
7.089857,"FR Turn Velocity Setpoint (rad/s)",0
7.089865,"FR Turn Position Error (rad)",0
7.089873,"FR Turn Velocity Error (rad/s)",0
7.089879,"FR Turn Feed-forward Output (V)",0
7.089885,"FR Turn PID Output (V)",0
7.089893,"FR Is Homed",false
7.089924,"RL Turn Abs Enc (rad)",2.9500686728080616
7.090043,"RL Turn Rel Enc (rad)",0
7.090073,"RL Drive Rel Enc (mps)",0
7.090082,"RL Turn Position Setpoint (rad)",0
7.090088,"RL Turn Velocity Setpoint (rad/s)",0
7.090096,"RL Turn Position Error (rad)",0
7.090103,"RL Turn Velocity Error (rad/s)",0
7.090108,"RL Turn Feed-forward Output (V)",0
7.090207,"RL Turn PID Output (V)",0
7.090216,"RL Is Homed",false
7.09025,"RR Turn Abs Enc (rad)",3.3540900645308582
7.090264,"RR Turn Rel Enc (rad)",0
7.090375,"RR Drive Rel Enc (mps)",0
7.090389,"RR Turn Position Setpoint (rad)",0
7.090396,"RR Turn Velocity Setpoint (rad/s)",0
7.090403,"RR Turn Position Error (rad)",0
7.09041,"RR Turn Velocity Error (rad/s)",0
7.090416,"RR Turn Feed-forward Output (V)",0
7.090422,"RR Turn PID Output (V)",0
7.090429,"RR Is Homed",false
7.091249,"Drivetrain State","Idle"
7.233745,"FMS Mode","Disabled"
7.236342," Pressure (psi)",109.5387167449139
7.23635,"IMU Yaw Angle (deg)",-0.002569294452667235
7.254047," Pressure (psi)",109.5387167449139
7.254124,"IMU Yaw Angle (deg)",-0.003344763189554213
7.255655," Pressure (psi)",109.5387167449139
7.255662,"IMU Yaw Angle (deg)",-0.003344763189554213
7.256741," Pressure (psi)",109.5387167449139
7.256747,"IMU Yaw Angle (deg)",-0.003344763189554213
7.257862," Pressure (psi)",109.5387167449139
7.257869,"IMU Yaw Angle (deg)",-0.003344763189554213
7.259479," Pressure (psi)",109.5387167449139
7.259486,"IMU Yaw Angle (deg)",-0.003344763189554213
7.262031," Pressure (psi)",109.5387167449139
