Timestamp,Name,Value
0.88055,"NT:/FMSInfo/.type","FMSInfo"
0.881801,"NT:/FMSInfo/IsRedAlliance",true
0.88125,"NT:/FMSInfo/MatchNumber",0
0.881491,"NT:/FMSInfo/ReplayNumber",0
0.913871,"NT:/FMSInfo/FMSControlData",32
1.234626,"NT:/LiveWindow/Ungrouped/PIDController[1]/enabled",true
0.880943,"NT:/FMSInfo/EventName",""
0.786326,"NT:/LiveWindow/.status/LW Enabled",false
0.880796,"NT:/FMSInfo/GameSpecificMessage",""
1.234278,"NT:/LiveWindow/Ungrouped/PIDController[1]/p",1
0.881932,"NT:/FMSInfo/StationNumber",1
0.881646,"NT:/FMSInfo/MatchType",0
1.646591,"NTConnection","{""connected"":true,""remote_id"":""shuffleboard"",""remote_ip"":""10.46.7.139"",""remote_port"":50675,""protocol_version"":768}"
6.769934,"systemTime",2022-11-15 19:21:56.087013
6.987992,"NT:/SmartDashboard/Pressure (PSI)",91.86209702660408
6.988382,"NT:/SmartDashboard/IMU Yaw Angle (deg)",-0.0014950045645236965
6.990515,"IMU Yaw Angle (deg)",-0.0014950045645236965
6.990528," Pressure (psi)",91.86209702660408
6.990848,"Compressor Current (A)",0
7.064018,"FL Turn Abs Enc (rad)",2.8052437611310723
7.064364,"FL Turn Rel Enc (rad)",-0.33364082136512696
7.064728,"FL Drive Rel Enc (mps)",0
7.064806,"FL Turn Position Setpoint (rad)",0
7.064838,"FL Turn Velocity Setpoint (rad/s)",0
7.064893,"FL Turn Position Error (rad)",0
7.064941,"FL Turn Velocity Error (rad/s)",0
7.06496,"FL Turn Feed-forward Output (V)",0
7.064979,"FL Turn PID Output (V)",0
7.065299,"FL Is Homed",false
7.065346,"FR Turn Abs Enc (rad)",0.4936043797183822
7.065363,"FR Turn Rel Enc (rad)",0
7.065393,"FR Drive Rel Enc (mps)",0
7.065401,"FR Turn Position Setpoint (rad)",0
7.065408,"FR Turn Velocity Setpoint (rad/s)",0
7.065416,"FR Turn Position Error (rad)",0
7.065423,"FR Turn Velocity Error (rad/s)",0
7.065429,"FR Turn Feed-forward Output (V)",0
7.065434,"FR Turn PID Output (V)",0
7.065442,"FR Is Homed",false
7.06547,"RL Turn Abs Enc (rad)",2.9500686728080616
7.065483,"RL Turn Rel Enc (rad)",0
7.065504,"RL Drive Rel Enc (mps)",0
7.065512,"RL Turn Position Setpoint (rad)",0
7.065518,"RL Turn Velocity Setpoint (rad/s)",0
7.065525,"RL Turn Position Error (rad)",0
7.065531,"RL Turn Velocity Error (rad/s)",0
7.065537,"RL Turn Feed-forward Output (V)",0
7.065542,"RL Turn PID Output (V)",0
7.065549,"RL Is Homed",false
7.065574,"RR Turn Abs Enc (rad)",3.3540900645308582
7.065586,"RR Turn Rel Enc (rad)",0
7.065618,"RR Drive Rel Enc (mps)",0
7.065626,"RR Turn Position Setpoint (rad)",0
7.065633,"RR Turn Velocity Setpoint (rad/s)",0
7.06564,"RR Turn Position Error (rad)",0
7.065647,"RR Turn Velocity Error (rad/s)",0
7.065652,"RR Turn Feed-forward Output (V)",0
7.065658,"RR Turn PID Output (V)",0
7.065664,"RR Is Homed",false
7.066064,"Drivetrain State","Idle"
7.238017,"FMS Mode","Disabled"
7.240991," Pressure (psi)",91.86209702660408
7.240999,"IMU Yaw Angle (deg)",-0.0012440717071294785
7.264196," Pressure (psi)",91.86209702660408
7.264203,"IMU Yaw Angle (deg)",-0.0014692903608083726
7.266941," Pressure (psi)",91.86209702660408
7.266948,"IMU Yaw Angle (deg)",-0.0013432994931936264
7.268279," Pressure (psi)",91.86209702660408
7.268286,"IMU Yaw Angle (deg)",-0.0013432994931936264
7.269622," Pressure (psi)",91.86209702660408
7.26963,"IMU Yaw Angle (deg)",-0.0013432994931936264
7.270435," Pressure (psi)",91.86209702660408
7.270442,"IMU Yaw Angle (deg)",-0.0013432994931936264
7.271728," Pressure (psi)",91.86209702660408
7.271734,"IMU Yaw Angle (deg)",-0.0013432994931936264
7.272952," Pressure (psi)",91.86209702660408
7.272958,"IMU Yaw Angle (deg)",-0.0013432994931936264
7.275082," Pressure (psi)",91.86209702660408
7.275088,"IMU Yaw Angle (deg)",-0.0013432994931936264
7.277268," Pressure (psi)",91.86209702660408
7.277275,"IMU Yaw Angle (deg)",-0.000936566635966301
7.279742," Pressure (psi)",91.86209702660408
7.279749,"IMU Yaw Angle (deg)",-0.000936566635966301
7.282148," Pressure (psi)",91.86209702660408
7.282155,"IMU Yaw Angle (deg)",-0.000936566635966301
7.283407," Pressure (psi)",91.86209702660408
7.283414,"IMU Yaw Angle (deg)",-0.000936566635966301
7.284329," Pressure (psi)",91.86209702660408
7.284335,"IMU Yaw Angle (deg)",-0.000936566635966301
7.285005," Pressure (psi)",91.86209702660408
7.285011,"IMU Yaw Angle (deg)",-0.000936566635966301
7.285625," Pressure (psi)",91.86209702660408
7.285632,"IMU Yaw Angle (deg)",-0.000936566635966301
7.286355," Pressure (psi)",91.86209702660408
7.286361,"IMU Yaw Angle (deg)",-0.000936566635966301
7.287819," Pressure (psi)",91.86209702660408
7.287825,"IMU Yaw Angle (deg)",-0.0003727901726961137
7.288461," Pressure (psi)",91.86209702660408
7.288468,"IMU Yaw Angle (deg)",-0.0003727901726961137
7.290063," Pressure (psi)",91.86209702660408
7.290069,"IMU Yaw Angle (deg)",-0.0003727901726961137
7.292621," Pressure (psi)",91.86209702660408
7.292629,"IMU Yaw Angle (deg)",-0.0003727901726961137
7.293454," Pressure (psi)",91.86209702660408
7.29346,"IMU Yaw Angle (deg)",-0.0003727901726961137
7.294071," Pressure (psi)",91.86209702660408
7.294077,"IMU Yaw Angle (deg)",-0.0003727901726961137
7.294838," Pressure (psi)",91.86209702660408
7.294844,"IMU Yaw Angle (deg)",-0.0003727901726961137
7.295522," Pressure (psi)",91.86209702660408
7.295528,"IMU Yaw Angle (deg)",-0.0003727901726961137
7.296193," Pressure (psi)",91.86209702660408
7.296199,"IMU Yaw Angle (deg)",-0.0003727901726961137
7.296783," Pressure (psi)",91.86209702660408
7.29679,"IMU Yaw Angle (deg)",-0.0003727901726961137
7.298353," Pressure (psi)",91.86209702660408
7.29836,"IMU Yaw Angle (deg)",-0.0016416507214307788
7.299435," Pressure (psi)",91.86209702660408
7.299442,"IMU Yaw Angle (deg)",-0.0016416507214307788
7.300174," Pressure (psi)",91.86209702660408
7.30018,"IMU Yaw Angle (deg)",-0.0016416507214307788
7.30079," Pressure (psi)",91.86209702660408
7.300797,"IMU Yaw Angle (deg)",-0.0016416507214307788
7.301596," Pressure (psi)",93.82616588419405
7.301603,"IMU Yaw Angle (deg)",-0.0016416507214307788
7.302204," Pressure (psi)",93.82616588419405
7.30221,"IMU Yaw Angle (deg)",-0.0016416507214307788
7.302793," Pressure (psi)",93.82616588419405
7.3028,"IMU Yaw Angle (deg)",-0.0016416507214307788
7.303444," Pressure (psi)",93.82616588419405
7.30345,"IMU Yaw Angle (deg)",-0.0016416507214307788
7.304034," Pressure (psi)",93.82616588419405
7.304041,"IMU Yaw Angle (deg)",-0.0016416507214307788
7.304693," Pressure (psi)",93.82616588419405
