Timestamp,Name,Value
0.885199,"NT:/FMSInfo/.type","FMSInfo"
0.886322,"NT:/FMSInfo/IsRedAlliance",true
0.885882,"NT:/FMSInfo/MatchNumber",0
0.886038,"NT:/FMSInfo/ReplayNumber",0
0.926007,"NT:/FMSInfo/FMSControlData",32
1.226643,"NT:/LiveWindow/Ungrouped/PIDController[1]/enabled",true
0.885583,"NT:/FMSInfo/EventName",""
0.79119,"NT:/LiveWindow/.status/LW Enabled",false
0.885439,"NT:/FMSInfo/GameSpecificMessage",""
1.226462,"NT:/LiveWindow/Ungrouped/PIDController[1]/p",1
0.886451,"NT:/FMSInfo/StationNumber",1
0.886173,"NT:/FMSInfo/MatchType",0
1.636561,"NTConnection","{""connected"":true,""remote_id"":""shuffleboard"",""remote_ip"":""10.46.7.139"",""remote_port"":56535,""protocol_version"":768}"
6.764876,"systemTime",2022-11-15 19:30:28.654671
6.958338,"NT:/SmartDashboard/Pressure (PSI)",109.5387167449139
6.958614,"NT:/SmartDashboard/IMU Yaw Angle (deg)",-0.0025373811274766915
6.960273,"IMU Yaw Angle (deg)",-0.0025373811274766915
6.960285," Pressure (psi)",109.5387167449139
6.960633,"Compressor Current (A)",0
7.030796,"FL Turn Abs Enc (rad)",1.3099477224011715
7.031136,"FL Turn Rel Enc (rad)",0
7.031503,"FL Drive Rel Enc (mps)",0
7.031578,"FL Turn Position Setpoint (rad)",0
7.03161,"FL Turn Velocity Setpoint (rad/s)",0
7.031665,"FL Turn Position Error (rad)",0
7.031712,"FL Turn Velocity Error (rad/s)",0
7.031732,"FL Turn Feed-forward Output (V)",0
7.03175,"FL Turn PID Output (V)",0
7.032069,"FL Is Homed",false
7.032118,"FR Turn Abs Enc (rad)",0.4936788354661337
7.032135,"FR Turn Rel Enc (rad)",0
7.032169,"FR Drive Rel Enc (mps)",0
7.032177,"FR Turn Position Setpoint (rad)",0
7.032184,"FR Turn Velocity Setpoint (rad/s)",0
7.032191,"FR Turn Position Error (rad)",0
7.032198,"FR Turn Velocity Error (rad/s)",0
7.032204,"FR Turn Feed-forward Output (V)",0
7.03221,"FR Turn PID Output (V)",0
7.032218,"FR Is Homed",false
7.032245,"RL Turn Abs Enc (rad)",2.9503765488958105
7.032257,"RL Turn Rel Enc (rad)",0
7.032279,"RL Drive Rel Enc (mps)",0
7.032287,"RL Turn Position Setpoint (rad)",0
7.032293,"RL Turn Velocity Setpoint (rad/s)",0
7.0323,"RL Turn Position Error (rad)",0
